0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
2.4,0.14
25.2,0.14
20.2,0.14
8.0,0.14
0.0,0.14
0.0,0.14
2.4,0.14
5.2,0.14
0.0,0.14
0.2,0.14
4.0,0.14
0.0,0.14
0.0,0.14
2.4,0.429
0.0,0.161
0.0,0.14
3.8,0.14
13.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
2.0,0.14
1.4,0.14
49.6,0.14
0.0,0.14
0.0,0.14
0.0,0.14
1.8,0.14
1.8,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
30.8,0.14
17.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
3.0,0.14
0.0,0.14
0.2,0.14
28.8,0.14
9.6,0.14
0.4,0.14
7.8,0.14
3.2,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
1.6,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
0.0,0.14
3.0,0.14
46.6,0.14
0.0,0.14
6.0,0.14
15.4,0.14
7.8,0.297
9.0,0.69
0.0,0.621
0.0,0.307
0.0,0.196
0.0,0.186
16.0,0.186
7.2,0.186
0.0,0.184
0.0,0.183
0.0,0.182
0.0,0.182
0.0,0.182
0.2,0.18
15.6,0.179
0.2,0.178
0.0,0.176
0.0,0.174
0.0,0.172
0.0,0.169
0.0,0.163
0.2,0.157
0.0,0.151
26.8,0.172
0.0,0.17
0.0,0.163
0.0,0.152
0.0,0.143
0.0,0.134
0.0,0.126
0.0,0.117
0.0,0.108
0.0,0.098
0.0,0.085
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
3.2,0.075
0.0,0.075
0.0,0.075
13.6,0.075
1.8,0.075
1.8,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
1.0,0.075
1.6,0.075
0.0,0.075
0.8,0.075
2.2,0.075
3.4,0.075
7.4,0.075
0.2,0.075
1.4,0.075
0.2,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
5.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
2.2,0.075
0.2,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
43.8,0.075
1.2,0.075
0.2,0.075
0.2,0.075
0.0,0.075
0.4,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.2,0.075
20.8,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.8,0.075
16.8,0.075
1.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.0,0.075
0.2,0.075
16.2,0.075
2.0,0.075
0.4,0.084
2.8,0.09
0.0,0.094
0.0,0.098
0.2,0.103
15.2,0.112
0.0,0.118
0.0,0.122
0.0,0.127
0.0,0.131
0.0,0.136
11.4,0.145
0.0,0.152
0.0,0.157
0.6,0.163
2.4,0.173
0.0,0.178
0.2,0.179
5.6,0.182
3.4,0.182
1.4,0.18
0.0,0.181
0.0,0.181
14.4,0.18
0.0,0.181
0.2,0.182
0.0,0.182
6.8,0.183
0.0,0.182
0.0,0.181
0.0,0.182
0.0,0.183
0.0,0.183
0.0,0.181
0.0,0.184
0.0,0.183
0.0,0.183
0.0,0.182
3.0,0.182
0.0,0.181
0.0,0.183
0.0,0.185
0.0,0.178
5.6,0.176
0.0,0.18
0.0,0.179
0.2,0.179
0.0,0.181
0.0,0.18
0.0,0.179
0.0,0.178
0.0,0.178
54.6,0.178
39.6,0.179
0.0,0.177
0.0,0.176
0.0,0.178
48.4,0.179
32.0,0.181
5.0,0.193
0.0,0.185
0.0,0.183
0.0,0.183
0.0,0.182
0.0,0.184
0.0,0.183
3.6,0.181
34.4,0.183
0.0,0.183
0.0,0.183
0.0,0.184
0.0,0.183
0.0,0.184
0.0,0.184
0.0,0.183
32.6,0.188
12.0,0.201
0.0,0.195
0.0,0.185
0.0,0.185
0.0,0.185
0.0,0.185
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.182
0.0,0.182
16.8,0.184
26.6,0.184
22.2,0.324
0.0,0.235
0.0,0.192
0.2,0.187
24.0,0.186
14.4,0.186
9.4,0.187
0.2,0.188
20.2,0.188
0.2,0.188
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.186
0.8,0.185
0.0,0.185
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
3.8,0.184
0.0,0.184
2.0,0.183
0.0,0.183
56.0,0.185
9.4,0.184
0.0,0.184
1.4,0.184
0.0,0.184
2.2,0.184
9.0,0.185
0.0,0.185
0.0,0.185
0.0,0.185
0.0,0.186
0.0,0.184
0.0,0.183
0.0,0.184
1.0,0.184
16.2,0.184
49.8,0.185
4.6,0.185
8.0,0.186
2.0,0.185
0.0,0.185
0.0,0.186
0.0,0.185
0.0,0.184
15.0,0.185
0.2,0.185
34.4,0.188
0.6,0.187
0.0,0.188
0.0,0.187
0.0,0.185
0.0,0.184
0.0,0.184
0.2,0.185
10.6,0.185
0.0,0.185
6.8,0.186
0.0,0.185
0.4,0.185
2.2,0.185
50.2,0.189
70.2,0.32
0.4,0.241
0.2,0.194
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.19
0.0,0.189
14.8,0.189
0.0,0.189
0.0,0.189
2.0,0.189
72.2,0.195
1.6,0.191
8.4,0.19
0.0,0.19
0.0,0.19
0.0,0.19
3.0,0.19
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
2.4,0.188
2.6,0.188
0.0,0.188
1.4,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.188
85.8,0.188
65.6,0.189
0.8,0.189
0.0,0.189
21.4,0.191
0.0,0.189
0.0,0.188
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.186
0.0,0.185
0.0,0.185
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.188
0.0,0.191
0.0,0.189
0.0,0.191
0.0,0.19
0.0,0.191
0.0,0.193
0.0,0.194
0.0,0.195
0.0,0.194
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.19
0.0,0.189
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.19
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.185
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.187
0.0,0.189
0.0,0.188
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.189
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.185
0.0,0.185
0.0,0.186
0.0,0.185
0.0,0.186
0.0,0.187
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.187
0.0,0.187
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.189
0.0,0.189
0.0,0.191
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.191
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.192
0.0,0.191
0.0,0.192
0.0,0.192
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.195
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.195
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.195
0.0,0.194
0.0,0.194
0.0,0.194
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.196
0.0,0.195
0.0,0.195
0.0,0.196
0.0,0.196
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.192
0.0,0.192
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.193
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.192
0.0,0.191
0.0,0.19
0.0,0.191
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.191
0.0,0.189
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.188
0.0,0.188
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.186
0.0,0.186
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.187
0.0,0.189
0.0,0.192
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.189
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.19
0.0,0.19
0.0,0.189
0.0,0.19
0.0,0.19
0.0,0.191
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.188
0.0,0.187
0.0,0.188
0.0,0.188
0.0,0.187
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.187
0.0,0.187
0.0,0.186
0.0,0.187
0.0,0.186
0.0,0.186
0.0,0.185
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
2.8,0.184
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
0.0,0.184
3.6,0.183
0.0,0.182
5.4,0.183
0.2,0.182
6.4,0.183
28.6,0.183
4.8,0.185
0.0,0.183
0.0,0.183
2.2,0.184
41.0,0.186
22.6,0.189
16.8,0.187
3.4,0.186
23.4,0.188
4.0,0.186
64.2,0.194
55.0,0.574
27.6,0.266
3.0,0.193
9.4,0.19
0.0,0.19
2.6,0.192
0.0,0.193
0.0,0.191
0.0,0.191
0.0,0.189
0.0,0.188
4.0,0.189
2.8,0.19
0.0,0.191
0.0,0.191
0.0,0.191
0.0,0.19
0.0,0.19
0.0,0.189
0.0,0.189
0.0,0.189
0.0,0.188
0.0,0.188
0.0,0.188
0.0,0.186
6.6,0.185
2.8,0.183
0.6,0.18
0.0,0.18
16.0,0.179
0.0,0.178
0.0,0.179
0.0,0.179
0.4,0.177
6.8,0.178
0.8,0.178
7.6,0.18
0.0,0.179
0.0,0.178
0.0,0.178
0.0,0.177
0.0,0.177
0.0,0.177
63.4,0.18
28.8,0.265
0.0,0.239
0.0,0.183
0.0,0.183
0.0,0.184
0.0,0.185
0.0,0.185
0.0,0.183
0.0,0.192
0.0,0.184
0.0,0.183
0.0,0.185
0.0,0.186
28.2,0.188
1.6,0.188
0.0,0.188
0.0,0.187
0.6,0.188
21.6,0.193
10.8,0.197
12.6,0.196
9.0,0.196
0.2,0.195
0.0,0.195
0.0,0.194
0.0,0.194
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
0.0,0.195
2.4,0.194
0.0,0.194
0.0,0.195
0.0,0.195
0.0,0.194
0.0,0.194
0.0,0.193
0.0,0.193
31.2,0.203
0.0,0.202
0.0,0.2
0.0,0.199
0.0,0.2
0.0,0.199
0.0,0.199
18.6,0.202
7.0,0.205
0.2,0.203
0.0,0.203
0.0,0.203
0.0,0.203
0.0,0.203
0.0,0.203
0.0,0.199
0.0,0.199
0.0,0.199
0.0,0.201
0.0,0.199
0.0,0.2
0.0,0.201
0.0,0.202
0.0,0.202
0.0,0.203
0.0,0.204
8.2,0.209
0.0,0.208
0.0,0.208
0.0,0.205
0.0,0.202
0.0,0.2
0.0,0.198
0.0,0.196
0.0,0.195
0.0,0.196
0.0,0.197
0.0,0.195
0.0,0.193
0.0,0.194
0.0,0.195
0.0,0.195
0.0,0.193
0.0,0.191
0.0,0.191
0.0,0.193
0.0,0.194
0.0,0.193
2.6,0.195
0.4,0.194
0.0,0.194
0.0,0.192
0.0,0.19
0.2,0.19
0.0,0.191
9.2,0.193
18.0,0.194
12.6,0.193
0.2,0.192
23.8,0.193
23.6,0.198
31.6,0.199
2.4,0.199
14.0,0.198
6.6,0.199
1.2,0.199
4.2,0.2
0.0,0.199
0.2,0.198
0.0,0.198
0.0,0.197
0.0,0.196
0.0,0.198
0.0,0.201
0.0,0.2
0.0,0.202
1.4,0.2
0.0,0.198
0.0,0.196
19.4,0.199
0.2,0.198
0.0,0.198
0.0,0.199
0.0,0.198
0.4,0.198
0.4,0.195
0.0,0.197
8.6,0.197
6.4,0.2
0.0,0.196
0.0,0.199
0.0,0.2
0.0,0.199
0.0,0.199
7.2,0.202
0.4,0.202
0.0,0.204
13.2,0.204
0.2,0.199
0.2,0.199
0.2,0.199
0.0,0.2
0.0,0.2
16.2,0.201
1.2,0.198
56.2,0.198
0.2,0.202
0.0,0.199
0.0,0.202
0.0,0.206
1.2,0.207
4.0,0.208
0.2,0.209
0.2,0.207
0.2,0.204
0.0,0.202
0.0,0.198
0.0,0.195
0.0,0.19
4.0,0.189
39.4,0.196
0.6,0.191
56.2,0.195
0.8,0.197
0.6,0.189
0.8,0.188
0.0,0.187
0.2,0.186
0.0,0.186
0.0,0.186
0.0,0.186
0.0,0.185
39.2,0.186
41.4,0.492
12.2,0.562
6.2,0.521
0.0,0.549
0.2,0.424
0.2,0.288
0.0,0.211
0.0,0.198
8.0,0.197
10.6,0.196
0.0,0.195
0.0,0.194
27.2,0.194
22.4,0.196
0.0,0.436
1.2,0.537
5.4,0.473
0.0,0.414
0.2,0.364
0.0,0.319
0.0,0.284
0.0,0.257
0.0,0.243
0.0,0.234
18.2,0.236
26.8,0.234
0.0,0.501
0.0,0.472
0.0,0.42
0.0,0.379
34.0,0.367
0.8,0.739
0.0,0.683
4.0,0.597
1.2,0.541
0.0,0.499
0.0,0.45
