bl_ahd3
282.233337
282.415161
282.313721
282.071228
282.075684
282.222748
282.192505
282.038239
282.171539
282.274506
282.237305
282.257507
282.378418
282.524597
282.445648
282.383087
282.422882
282.377167
282.382172
282.455444
282.337036
282.323975
282.224487
282.169189
282.123657
282.113800
282.153687
282.205933
282.429077
282.376099
282.541534
282.552002
282.411255
282.414398
282.722900
282.428802
282.340393
282.344543
282.582642
282.510223
282.226288
282.153320
282.191467
282.196075
281.989990
282.317352
282.411102
282.426544
282.347473
282.296967
282.518982
282.215332
282.089569
282.211334
282.260040
282.175690
282.029236
282.092224
282.081573
282.053101
281.944244
282.020569
281.954865
281.946014
281.957092
282.217621
282.269531
282.190369
282.115173
282.081573
282.037476
282.028503
282.068054
282.139130
282.330444
281.962555
281.823883
281.753082
281.743835
281.781372
281.827698
281.869537
281.931366
281.906250
281.806122
281.788849
281.778961
281.781219
281.796570
281.817200
281.832886
281.864532
281.857300
281.793152
281.770905
281.780090
281.784912
281.799072
281.805939
281.794983
281.770081
281.728790
281.692352
281.687225
281.736206
281.751099
281.904633
281.923370
281.942413
281.904205
281.849457
281.805023
281.747589
281.697449
281.772919
281.771240
281.671722
281.754059
281.757507
281.740662
281.714447
281.711700
281.993286
281.915894
281.910583
281.858185
282.012024
281.857239
281.786591
281.838409
281.959839
282.983215
281.944641
281.948059
282.428253
282.000610
281.953033
282.630615
282.134033
282.069733
282.131805
282.004425
282.205109
282.423401
282.017059
282.345154
282.454071
281.891113
282.040222
281.833801
281.730560
281.922302
282.019409
281.928223
281.932312
281.756958
281.689972
281.667938
281.538055
281.645782
281.988129
281.713837
281.750458
281.520874
281.410675
281.358398
281.314362
281.340210
281.490631
281.609070
281.473145
281.684631
281.891388
281.916687
281.775330
281.681030
281.600677
281.904419
281.730469
281.364685
281.419617
281.547455
281.578674
281.660919
281.652802
281.727936
282.156586
281.694000
281.526886
281.512604
281.445221
281.482727
281.437103
281.390015
281.472321
281.792114
281.285278
281.056061
280.954102
280.946899
281.030884
281.160278
281.251678
281.266968
281.306458
281.197815
281.143066
281.098175
281.116913
281.145538
281.379333
281.226471
281.231018
281.511200
281.348999
281.267090
281.210205
281.056152
281.085602
280.934601
280.780548
280.965424
280.802094
280.653137
280.659821
280.480896
280.682709
280.867462
280.936279
280.981079
280.784973
280.697235
280.425659
280.359497
279.987976
279.680817
279.752258
280.013580
280.077484
280.220947
280.200470
280.324554
280.001465
280.249817
279.949249
279.738342
279.586609
279.892670
280.427338
280.438904
280.194275
279.955078
279.937256
279.499237
279.473114
279.762573
280.096649
279.887665
279.595734
279.207001
279.045837
278.948975
278.918518
279.020081
279.331238
279.219818
278.903961
278.669739
278.557159
278.891235
278.845123
279.076752
279.035461
278.868622
278.652039
278.594147
278.468262
279.078644
280.291168
282.204712
279.919830
279.031647
278.679230
278.722717
278.960083
279.177612
279.696564
279.873230
279.173157
278.616699
277.981903
277.785278
277.715515
277.734741
277.745148
277.666656
277.703979
277.488617
277.265564
276.921631
276.869781
276.770691
276.675873
276.541626
276.697845
276.427734
276.116028
275.884460
275.893005
275.805908
275.724335
275.635529
275.506195
275.302643
275.247437
275.181732
275.142426
275.128387
274.570557
274.535675
274.910950
274.873566
274.773865
274.674316
274.560211
275.229218
274.858337
274.737152
274.664551
274.353180
274.311066
274.274445
274.615845
274.798248
274.773743
274.713104
274.700623
274.603485
274.560150
274.549255
274.543549
274.573792
274.596252
274.543030
274.519806
274.504211
274.394592
274.451141
274.359741
274.387482
274.458282
274.434021
274.358856
274.293915
274.259827
274.178192
274.164093
274.170258
274.189972
274.201691
274.210632
274.235992
274.222290
274.244873
273.841064
274.497894
274.394592
274.384979
274.298462
274.286591
274.208160
274.191559
274.105377
274.548157
273.919556
273.735291
274.008209
274.222626
274.173218
274.163879
274.076202
273.941071
273.838837
273.819733
273.772461
273.834106
273.950470
273.928375
273.899445
273.881317
273.821411
273.813110
273.882172
273.279999
273.618469
273.871399
273.673004
273.104492
273.423096
273.707001
273.737732
273.580688
273.854187
273.745605
273.652924
273.794250
274.197510
274.066833
273.922699
273.864655
273.884674
273.801788
273.816101
273.806488
273.800049
273.676300
273.677856
273.675903
273.637451
273.637238
273.659943
273.681854
273.693359
273.734436
273.165466
273.404907
273.870819
273.821381
273.832214
273.813171
273.426941
273.711578
273.236298
273.406219
274.125488
273.814880
273.838501
273.792450
273.724030
273.655640
273.526672
274.213654
274.341675
273.879486
273.633392
273.513550
273.438080
273.450684
273.467529
273.482544
273.570404
272.904633
272.825165
273.297668
273.808777
273.569366
273.419495
273.457275
272.787262
273.454224
273.943390
274.009796
273.783783
273.494324
273.028992
272.786591
273.103577
273.847046
273.714172
273.420502
273.264191
273.575012
273.245544
273.517731
273.510437
273.435730
273.432037
273.333496
273.270386
273.239594
273.249573
273.194611
273.176117
272.731262
272.444580
273.225891
273.369263
273.337524
273.235779
273.264465
273.179077
273.078796
272.819855
273.394867
273.512695
273.319275
273.296051
273.393494
272.920441
272.653137
273.250519
274.253510
273.653534
273.312714
272.688812
272.587616
272.322083
272.617432
272.871918
274.042419
273.681366
273.397369
272.922821
272.831451
272.780060
272.801910
273.234589
273.499908
273.688965
273.392548
273.267029
272.492950
273.041229
273.132324
273.149261
272.671997
272.575836
273.724091
273.530396
273.246674
273.461884
273.150970
272.970978
272.795471
273.154510
273.537140
273.429718
272.965210
272.966125
272.402649
273.638916
273.879639
273.644409
273.172729
272.860107
272.867615
