sf_read1
0.111979
0.112384
0.111357
0.111512
0.113287
0.077619
0.104098
0.110415
0.110057
0.089956
0.109507
0.114387
0.113701
0.113659
0.106568
0.103034
0.107524
0.112885
0.115977
0.107595
0.108754
0.107916
0.103272
0.108578
0.106468
0.110832
0.110668
0.109549
0.110962
0.110719
0.110575
0.110854
0.113653
0.114167
0.114683
0.114984
0.090201
0.113038
0.114555
0.116840
0.115036
0.116007
0.109943
0.115140
0.092751
0.092813
0.118456
0.115886
0.114284
0.110514
0.107419
0.111001
0.114427
0.143185
0.125157
0.109705
0.109321
0.109102
0.110098
0.109295
0.111312
0.111591
0.112082
0.099615
0.044093
0.108076
0.111464
0.103702
0.103562
0.104174
0.086640
0.116573
0.128085
0.155499
0.089989
0.117220
0.105219
0.115731
0.124076
0.135696
0.109401
0.110849
0.114227
0.115425
0.100940
0.106368
0.105423
0.107580
0.110071
0.109898
0.109976
0.110178
0.110494
0.111533
0.109775
0.103885
0.099009
0.116042
0.110274
0.109600
0.116785
0.114676
0.118679
0.116812
0.073486
0.098420
0.121199
0.123562
0.116448
0.119407
0.109744
0.073462
0.124835
0.156060
0.106410
0.106907
0.095990
0.102747
0.094957
0.114406
0.049959
0.122370
0.103672
0.097062
0.101757
0.101420
0.106932
0.108250
0.123080
0.146633
0.114357
0.121307
0.118141
0.103159
0.119338
0.119279
0.119330
0.110654
0.058200
0.128054
0.112479
0.115568
0.121743
0.110523
0.113156
0.111834
0.133282
0.158165
0.108283
0.108861
0.109727
0.066843
0.083209
0.111717
0.101111
0.101582
0.100383
0.103256
0.082111
0.089389
0.146609
0.158573
0.111111
0.116263
0.114920
0.116652
0.113492
0.108513
0.122179
0.111829
0.114016
0.113262
0.109244
0.111067
0.036813
0.115967
0.075410
0.092094
0.097895
0.106392
0.088502
0.105952
0.128103
0.192923
0.118404
0.127702
0.108690
0.098806
0.103252
0.105743
0.112674
0.114610
0.116926
0.103221
0.106545
0.105621
0.105150
0.105023
0.104037
0.106205
0.091712
0.104211
0.098068
0.103279
0.105329
0.104588
0.105949
0.108666
0.109423
0.109786
0.109904
0.104149
0.093131
0.111739
0.076335
0.106731
0.101895
0.104178
0.081805
0.095835
0.091239
0.092416
0.106944
0.104472
0.106844
0.110631
0.121541
0.113855
0.107850
0.108020
0.107751
0.081300
0.104425
0.103181
0.103339
0.104900
0.105733
0.107881
0.107187
0.110261
0.094578
0.106995
0.111903
0.112615
0.112000
0.113747
0.113354
0.111011
0.112873
0.114567
0.115336
0.119063
0.111856
0.110889
0.111774
0.112838
0.110299
0.109839
0.109749
0.081759
0.103378
0.105283
0.095468
0.106730
0.104756
0.106571
0.105995
0.081817
0.079835
0.091746
0.102314
0.097853
0.105267
0.089932
0.108899
0.101913
0.102204
0.099874
0.109460
0.113921
0.055498
0.235527
0.114636
0.127648
0.113767
0.119624
0.121233
0.124129
0.134105
0.194099
0.201185
0.111684
0.109315
0.109233
0.108565
0.107914
0.107617
0.108430
0.110952
0.110923
0.110877
0.110849
0.080469
0.108771
0.104730
0.106465
0.107184
0.107978
0.108994
0.110303
0.111851
0.111120
0.105876
0.095264
0.111452
0.039244
0.189660
0.138668
0.129957
0.120674
0.119599
0.137205
0.136993
0.158068
0.192081
0.194476
0.119872
0.109155
0.109020
0.107145
0.108197
0.103721
0.109227
0.112127
0.113703
0.114159
0.114512
0.114772
0.112943
0.113876
0.116264
0.116763
0.117357
0.122007
0.115699
0.087998
0.092400
0.087830
0.117726
0.118398
0.117552
0.091749
0.117805
0.112645
0.145430
0.143425
0.123741
0.104986
0.104681
0.110801
0.108053
0.109243
0.108669
0.111350
0.110377
0.108644
0.111149
0.111864
0.114940
0.115373
0.115609
0.115583
0.116812
0.119026
0.115767
0.118099
0.117459
0.116662
0.116017
0.114809
0.105108
0.080360
0.112688
0.112330
0.109753
0.106379
0.104001
0.105095
0.104087
0.117318
0.120628
0.108673
0.109014
0.110321
0.110470
0.110358
0.113132
0.113611
0.114162
0.114678
0.115135
0.113793
0.114244
0.116267
0.122069
0.117476
0.117976
0.116821
0.118825
0.119779
0.118963
0.114589
0.112149
0.111125
0.108135
0.099465
0.110752
0.109859
0.107656
0.106526
0.103661
0.105499
0.107312
0.104027
0.104380
0.110185
0.111491
0.111952
0.112429
0.112291
0.112425
0.114400
0.114784
0.115312
0.115963
0.120916
0.118021
0.119733
0.121152
0.120402
0.119453
0.117962
0.116925
0.113046
0.113184
0.112940
0.111748
0.110411
0.109181
0.108233
0.109794
0.108958
0.106449
0.110288
0.108967
0.109068
0.109466
0.107015
0.111096
0.111320
0.110808
0.111308
0.113515
0.114229
0.113777
0.118298
0.117701
0.119629
0.118809
0.117585
0.116430
0.118229
0.118811
0.113287
0.112872
0.111397
0.101400
0.099342
0.111702
0.108185
0.107544
0.103357
0.106748
0.104857
0.102568
0.101862
0.104996
0.109021
0.109940
0.108638
0.110376
0.111333
0.113222
0.112637
0.113553
0.113962
0.117859
0.117194
0.116893
0.116113
0.113497
0.122181
0.118873
0.117458
0.111005
0.107140
0.111631
0.110830
0.108512
0.107406
0.109155
0.108283
0.107703
0.110543
0.108809
0.109089
0.108882
0.109012
0.103213
0.100515
0.079407
0.106649
0.098467
0.105786
0.101907
0.101643
0.079561
0.103988
0.112509
0.121355
0.118397
0.120112
0.117922
0.117885
0.120401
0.137760
0.109378
0.102560
0.112473
0.108221
0.106626
0.109753
0.107430
0.106913
0.105280
0.101766
0.103506
0.108424
0.112191
0.109963
0.109484
0.109761
0.110385
0.111188
0.112148
0.113696
0.113172
0.117424
0.108414
0.072625
0.110905
0.102475
0.103542
0.103604
0.076713
0.092714
0.091822
0.122571
0.105118
0.104974
0.108467
0.113245
0.118088
0.082330
0.115851
0.095147
0.101419
0.096592
0.100654
0.108972
0.104766
0.148052
0.146451
0.100716
0.094242
0.098307
0.103540
0.105381
0.125045
0.117345
0.116946
0.111341
0.075533
0.128365
0.068931
0.101744
0.408512
0.196026
0.260219
0.726706
0.808047
1.180520
0.884592
0.605901
0.400462
0.533189
0.682250
0.370189
0.271323
0.265403
0.231196
0.245483
0.260290
0.210136
0.185211
0.230084
0.224303
0.208055
0.202269
0.216114
0.203620
0.191378
0.144482
0.195266
0.183177
0.153972
0.192952
0.199701
0.201887
0.192408
0.205089
0.207440
0.203792
0.205023
0.182427
0.171668
0.183007
0.184770
0.183696
0.183871
0.182269
0.184101
0.198573
0.183245
0.188315
0.186245
0.226699
0.262460
0.194650
0.197358
0.190618
0.400062
0.183644
0.189385
0.195411
0.223581
0.238644
0.225704
0.287073
0.250997
0.242247
0.212663
0.208653
0.209364
0.213156
0.217230
0.227372
0.233720
0.212001
0.198334
0.196302
0.194823
0.193766
0.192909
0.193218
0.192184
0.193323
0.194374
0.224108
0.192149
0.180433
0.194913
0.196538
0.195436
0.200556
0.205115
0.226684
0.238773
0.201371
0.204745
0.201602
0.199814
0.199213
0.198829
0.199142
0.200460
0.186904
0.194116
0.153983
0.190517
0.200975
0.201850
0.203409
0.201457
0.202146
0.206501
0.220523
0.184938
0.184458
0.195789
0.195729
0.200354
0.201343
0.198735
0.197703
0.196838
0.196703
0.198577
0.201702
0.193077
0.200098
0.201187
0.149952
0.202189
0.208575
0.203607
0.202285
0.198753
0.206825
0.201063
0.206335
0.222482
0.199841
0.200318
0.198805
0.198685
0.201749
0.218212
0.200487
0.199590
0.201627
0.198772
0.203363
0.201252
0.202181
0.201301
0.198785
0.200230
0.190820
0.169422
0.186896
0.196403
0.208009
0.193473
0.208050
0.205410
0.203069
0.203000
0.201091
0.187461
0.202231
0.198126
0.195800
0.200094
0.196346
0.169784
0.166527
0.205094
0.215298
0.205858
0.206170
0.203863
0.211215
0.209965
0.207312
0.185593
0.205989
0.161330
0.203075
0.192859
0.200774
0.207354
0.211902
0.208954
0.188054
0.232329
0.208923
0.208037
0.206788
0.203519
0.192845
0.200743
0.205288
0.190125
0.199250
0.202908
0.201769
0.202721
0.205830
0.195172
0.201372
0.195987
0.202143
0.204357
0.205056
0.204674
0.203530
0.203318
0.201505
0.202425
0.163770
0.183304
0.201106
0.206613
0.208386
0.208862
0.209619
0.207898
0.210299
0.190300
0.187916
0.199754
0.153978
0.203494
0.216582
0.205395
0.202612
0.206484
0.220834
0.204430
0.203953
0.156645
0.201226
0.204029
0.204957
0.205840
0.203454
0.201676
0.197611
0.197878
0.196578
0.203584
0.200385
0.199798
0.204097
0.204391
0.204676
0.203944
0.203926
0.175370
0.203204
0.213296
0.172906
0.206424
0.154133
0.249806
0.243304
0.215699
0.261690
0.218419
0.243033
0.228495
0.206583
0.209136
0.240922
0.210086
0.212431
0.216345
0.217120
0.217754
0.215734
0.217647
0.219604
0.222234
0.219722
0.225270
0.228358
0.228788
0.225553
0.228542
0.231688
0.233293
0.237035
0.224207
0.236230
0.236490
0.232313
0.236222
0.236521
0.237805
0.239368
0.243500
0.230164
0.232412
0.249378
0.229536
0.242907
0.236067
0.256512
0.264512
0.266606
0.497272
0.710758
0.728088
0.413879
0.330556
0.526007
0.290007
0.275064
0.248404
0.228700
0.234698
0.215382
0.242740
0.208988
0.206247
0.231279
0.248317
0.236604
0.233774
0.243824
0.250807
0.253613
0.235075
0.235157
0.248238
0.243602
