00:00:00 2005-11-17,5.569,4,253.231,4,19.9,100,Intentionally blank
00:00:00 2005-11-18,5.564,4,253.236,4,19.9,100,Intentionally blank
00:00:00 2005-11-19,5.56,4,253.24,4,19.9,100,Intentionally blank
00:00:00 2005-11-20,5.553999999999999,4,253.24599999999998,4,19.9,100,Intentionally blank
00:00:00 2005-11-21,5.553,4,253.247,4,19.9,100,Intentionally blank
00:00:00 2005-11-22,5.5489999999999995,4,253.25099999999998,4,19.9,100,Intentionally blank
00:00:00 2005-11-23,5.551,4,253.24900000000002,4,19.9,100,Intentionally blank
00:00:00 2005-11-24,5.5520000000000005,4,253.248,4,19.9,100,Intentionally blank
00:00:00 2005-11-25,5.547999999999999,4,253.252,4,19.9,100,Intentionally blank
00:00:00 2005-11-26,5.544,4,253.25599999999997,4,19.9,100,Intentionally blank
00:00:00 2005-11-27,5.525,4,253.275,4,19.9,100,Intentionally blank
00:00:00 2005-11-28,5.525,4,253.275,4,19.8,100,Intentionally blank
00:00:00 2005-11-29,5.529,4,253.271,4,19.8,100,Intentionally blank
00:00:00 2005-11-30,5.531000000000001,4,253.269,4,19.8,100,Intentionally blank
00:00:00 2005-12-01,5.534,4,253.266,4,19.8,100,Intentionally blank
00:00:00 2005-12-02,5.529,4,253.271,4,19.8,100,Intentionally blank
00:00:00 2005-12-03,5.523,4,253.27700000000002,4,19.8,100,Intentionally blank
00:00:00 2005-12-04,5.523,4,253.278,4,19.8,100,Intentionally blank
00:00:00 2005-12-05,5.525,4,253.275,4,19.8,100,Intentionally blank
00:00:00 2005-12-06,5.527,4,253.273,4,19.8,100,Intentionally blank
00:00:00 2005-12-07,5.523,4,253.27700000000002,4,19.8,100,Intentionally blank
00:00:00 2005-12-08,5.528,4,253.27200000000002,4,19.8,100,Intentionally blank
00:00:00 2005-12-09,5.5360000000000005,4,253.264,4,19.8,100,Intentionally blank
00:00:00 2005-12-10,5.54,4,253.26,4,19.8,100,Intentionally blank
00:00:00 2005-12-11,5.539,4,253.261,4,19.9,100,Intentionally blank
00:00:00 2005-12-12,5.544,4,253.25599999999997,4,19.9,100,Intentionally blank
00:00:00 2005-12-13,5.5360000000000005,4,253.264,4,19.8,100,Intentionally blank
00:00:00 2005-12-14,5.551,4,253.24900000000002,4,19.9,100,Intentionally blank
00:00:00 2005-12-15,5.551,4,253.24900000000002,4,19.9,100,Intentionally blank
00:00:00 2005-12-16,5.535,4,253.265,4,19.8,100,Intentionally blank
00:00:00 2005-12-17,5.504,4,253.296,4,19.8,100,Intentionally blank
00:00:00 2005-12-18,5.537000000000001,4,253.263,4,19.8,100,Intentionally blank
00:00:00 2005-12-19,5.567,4,253.233,4,19.8,100,Intentionally blank
00:00:00 2005-12-20,5.591,4,253.209,4,19.8,100,Intentionally blank
00:00:00 2005-12-21,5.606,4,253.19400000000002,4,19.8,100,Intentionally blank
00:00:00 2005-12-22,5.62,4,253.18,4,19.8,100,Intentionally blank
00:00:00 2005-12-23,5.627999999999999,4,253.172,4,19.8,100,Intentionally blank
00:00:00 2005-12-24,5.632999999999999,4,253.168,4,19.8,100,Intentionally blank
00:00:00 2005-12-25,5.644,4,253.15599999999998,4,19.8,100,Intentionally blank
00:00:00 2005-12-26,5.657,4,253.143,4,19.8,100,Intentionally blank
00:00:00 2005-12-27,5.66,4,253.14,4,19.8,100,Intentionally blank
00:00:00 2005-12-28,5.6610000000000005,4,253.139,4,19.8,100,Intentionally blank
00:00:00 2005-12-29,5.666,4,253.13400000000001,4,19.7,100,Intentionally blank
00:00:00 2005-12-30,5.676,4,253.12400000000002,4,19.8,100,Intentionally blank
00:00:00 2005-12-31,5.682,4,253.118,4,19.7,100,Intentionally blank
00:00:00 2006-01-01,5.686,4,253.114,4,19.7,100,Intentionally blank
